,0,1,2,3,4,5,6,7,8,9,10,11
130,692.4702578664708,-2126.9257286887077,-7371.214703547678,-2077.5219428345854,-8844.58944200724,23259.68966341155,-22706.65481584463,-19791.225835980335,-23220.388557965518,777.7389164746015,6003.3641797158125,-3738.7595827439445
131,3718.7724540951695,-221.89349846291776,-45619.45040408037,-25737.102796416806,-39240.04741429072,172245.41448909132,-147842.134253241,-145757.39443150818,-158078.36501141492,-31567.585241137695,5537.5979297016665,22634.387827845363
132,46738.532278492,-200088.78121291136,-429589.7911641388,-76553.29287936527,-543469.0324349973,1197658.7703698634,-1269089.6696511062,-1035893.5122560046,-1274744.4140555966,229510.8537446047,506516.2687530793,-447800.2678621495
133,12067.484439847634,-6694.900314855197,-129836.76998296588,-82608.7528245545,-95528.95679709215,487637.20041404193,-420567.44049362716,-419397.9236568061,-453179.1212329365,-84652.33450292911,16924.548207979187,59622.54656032289
134,1740.3400888407846,-1063.7558951830545,-20883.899878448683,-12951.349504214757,-15941.966990749179,79118.99167336579,-68262.24029639004,-67964.46120368213,-73408.88513238476,-13995.529194439236,2795.7653341823943,9857.999177195912
135,1131345.5761043946,-1081864.0947270575,-11426037.441573275,-7223760.184680711,-8299298.422090738,42059910.68643471,-36759367.3474276,-36395856.09015985,-39556441.38514671,-6361121.924322181,2324062.8851849926,3935200.3891874673
136,1032.1094940848914,-339.80603057689984,-11371.340024439549,-6647.963225487947,-9377.066627281907,42332.68910304614,-36890.03029924283,-36203.58423223866,-39527.84662215378,-7589.638963233169,1857.285463608986,5168.829263620281
137,46255.82693313941,-36392.01381935869,-470317.1591307088,-306586.9829386379,-331139.49039863545,1750864.785998831,-1519104.8815315026,-1514789.5245707994,-1638986.5300130737,-285388.86858021375,74802.91301093812,191813.56538386684
138,-7425.764408058153,73.35927970496635,793.4297724014002,12679.199353239523,-17468.1759814689,15017.820008437751,-11414.63786888323,-7677.744023316699,-8156.17374214099,-12960.47268153232,2414.593444232753,9220.604658613409
139,50535.401451386104,-290116.95693898323,-443796.9741306772,22428.262534411773,-681867.9066358574,1036896.0286379607,-1252085.2080052432,-896656.993077585,-1206075.9493891024,481907.3422941431,742097.5923831137,-773742.4092010531
140,-100.75026763334681,633.580921335495,-908.1705165528139,404.4327263962901,-2619.3489196454407,3980.7604918679567,-3237.7928880349823,-2712.911456192884,-3066.5739124539773,-1220.9608998310373,-56.787496242435374,1015.2504986957513
141,347664.72087963467,-306089.1495002014,-3519350.037929466,-2257347.177779744,-2518113.680385939,13019790.358259305,-11341459.27637261,-11266253.98767785,-12219572.023748985,-2038493.8674448254,645190.6585963396,1312663.790970392
142,213328.3010873377,-274564.35572594055,-2134877.337874059,-1261773.137400118,-1654873.9202752456,7685109.330637119,-6817352.739988351,-6650252.002897157,-7295062.192812676,-976183.1618344184,624057.9555111545,465380.3229967311
143,32052.15845925223,-155546.3401314755,-291701.6606977056,-24590.635620553898,-402433.2939397855,763290.2126824388,-846815.7087506133,-658754.3115970878,-836941.1366005079,216295.70434432165,398594.5888482361,-381219.25565367256
144,-341.9000999485905,810.9708012854097,-1210.1221777046321,884.2938365602919,-3712.0740187754245,5592.1256821776615,-4544.880519186445,-3778.407427849918,-4277.303389968874,-2049.3817722625136,26.564515608391986,1641.4445377638592
145,292674.7871338209,-220615.65705721843,-2972804.6191560314,-1954172.2869890123,-2070607.2611554624,11090286.03556001,-9607615.169070909,-9597157.129725829,-10373473.68857207,-1834405.4754168042,444327.4889752357,1251831.6758529004
146,168769.43326327726,-115078.02336830343,-1729038.9472307465,-1136841.7738087028,-1208256.580941507,6470078.9739319915,-5592751.996025994,-5592505.285926724,-6039619.422032738,-1093754.4730383975,237540.5688548083,760585.9669981906
147,1702.0206829509248,697.4133904479561,-23200.31192218639,-11779.097682541333,-22279.446261914683,87894.59334421344,-75230.1818912549,-73464.33195808296,-79926.94495529034,-16630.147321242788,2744.4929776771005,12013.226669307167
148,1870.1362915868333,-1573.2670751386074,-24757.806040637784,-8011.848012164741,-29433.65622908814,86342.1535267769,-77727.58508234372,-71267.20342322536,-80549.20022358988,-9288.37280992022,10612.828256203436,2006.3588571482503
149,44682.115806687056,-70037.59711775696,-451787.0303835006,-240281.5317796682,-385326.5005333604,1588120.3518333186,-1430628.0850550332,-1369282.2248993313,-1519010.878058128,-161932.7503807986,174201.38732060938,40586.35373601786
150,58912.91821914268,-60412.229033108626,-594842.3348468891,-370057.6282463352,-439542.56137991516,2179209.3330501034,-1910699.4757349547,-1885372.4191443478,-2053317.0782262287,-318382.08838562295,132606.05477243324,188525.9171674304
151,146124.36193226575,-305803.66230878065,-1429693.2201431703,-696432.7571277575,-1284297.1035168145,4853502.602744274,-4479134.088339867,-4199813.756344397,-4723213.987992479,-295747.0566703296,737957.6340174724,-143338.45991465787
152,1368175.4581575044,-1070552.8473205953,-13880431.957532683,-9078105.115014564,-9721744.591178956,51685317.47018852,-44830087.56910856,-44727710.526028246,-48382064.95082652,-8447668.168867169,2178539.185093331,5696283.168398995
153,291.13113146506754,2044.0621202689154,-8669.588087090176,-1729.3970109533825,-12782.825055166613,33300.555651259994,-28006.84889435361,-25959.20078110465,-28795.076768432664,-7774.577529754939,666.2253952980252,5935.909766544801
154,50289.30041017508,-79804.34166908535,-513060.9396625207,-264831.051046032,-448854.5442806848,1796586.68416732,-1621880.440337012,-1545878.3389994812,-1718814.7405050064,-177149.10214405885,205257.565774492,36793.32605762142
155,34252.89018140048,-55401.5955004644,-344604.6664690475,-182727.35353699393,-293861.21818119736,1207980.3103796192,-1090336.2700633735,-1042344.3781811006,-1157346.6847674195,-119209.9584956624,136365.80342182476,25669.81956591674
156,1715398.9307310842,-1283974.695936104,-17419882.888037354,-11464952.477423389,-12115535.011877723,65007422.73513635,-56303433.11108051,-56256296.629668675,-60797946.16410387,-10776192.212854896,2578255.345459531,7370417.571882726
157,-164.98591448065605,1774.3120368357552,-2182.17750686492,1432.6117174766864,-6562.714382475534,8748.920054659699,-7077.797210240789,-5522.793920503053,-6559.032789792895,-2927.818642773288,6.629370642915813,2361.3582682514516
158,33584.654539138726,-34232.379006808376,-341168.2495170106,-209928.7568721317,-255703.5463690835,1248764.9235729307,-1095434.3153257594,-1079247.794946917,-1176255.7931152803,-181608.03304936417,77471.8920221543,106587.49124220443
159,64540.58769340346,-118853.8059847531,-636800.3084827738,-330290.3562804636,-548562.4048087158,2202750.231638703,-2007123.0608812768,-1905708.1567929909,-2126164.5296969637,-181833.77988877275,284077.296869971,-253.23754866497256
160,72267.1544382489,-114382.24867726854,-718966.640272926,-395784.89798703516,-592579.1931351095,2533552.6917773285,-2279711.072317665,-2191408.1976873814,-2425883.142999071,-262475.2701921934,269834.4650340587,72273.88601580488
161,308401.05205967365,-417004.97167904663,-3081879.205917587,-1794393.3300752921,-2421569.9882033174,11042563.85388779,-9825917.331515813,-9554759.663179165,-10501829.495927412,-1346998.4751049115,956780.7067443558,592604.6956525425
162,923578.8266708406,-668975.4642128216,-9387208.404920362,-6204217.442037079,-6498559.887355831,35085055.40477658,-30356643.99264081,-30361243.994937234,-32792077.224333376,-5873115.456755096,1330794.2157082031,4055467.3106368156
163,399965.370289554,-317983.02541592135,-4060671.7943442813,-2643798.9830417354,-2860079.173535956,15104255.419710943,-13109817.696624931,-13068475.118655205,-14143292.617873276,-2452546.3792998376,655266.1419481842,1641953.6722143784
164,109499.98917313726,-85414.08244462509,-1118161.146801363,-722098.2433541185,-796970.2095713298,4157846.3397689904,-3609081.545832407,-3593974.602171538,-3891314.495926269,-675035.6418788654,182316.62074833273,450913.1025528523
165,39732.67862912641,-25981.186873527808,-412072.6013784174,-267024.55958983954,-294201.18415385357,1541389.2112681153,-1332503.9812485639,-1330035.874986708,-1437465.0132857421,-260690.96245060037,57756.52772568444,180691.55738644887
166,8338.237989735599,-3476.4424026511274,-93756.11655432523,-53529.549494319974,-78138.74463170028,348556.7005241463,-301829.5183427253,-296663.65440008114,-322846.5481561131,-58486.65304365798,15735.056360164579,39101.007619990145
167,7726.560954144729,-4714.033395160723,-82467.42894594447,-52794.42475880407,-60354.992092126,309353.4711804647,-267206.76749265124,-266432.3686298586,-287949.9012858827,-52882.964342943385,11337.25618589236,36850.170948358886
168,232227.0438040931,-193717.15424661917,-2355448.1531081754,-1521992.1724936722,-1672897.2969425577,8739081.61765815,-7598015.612249433,-7561083.090099193,-8191604.179184673,-1395238.3701239135,404646.11332533276,917588.4235076918
169,1703522.3403376136,-3942933.600218149,-16559000.738202583,-7578077.085558771,-15453327.640782183,55246993.400702246,-51591108.79554171,-47804831.40618368,-54168752.03879064,-2248106.093047582,9599252.228822665,-3156280.9353011833
170,89083.52247888506,-64142.3284542922,-906990.3777954873,-599660.4508908382,-627812.2639842761,3391595.198354543,-2933868.629590784,-2934813.2988946964,-3169358.114951616,-569086.5106768735,127417.97200933626,393755.21013892477
171,-61.988509754576036,427.5844294281995,-720.619614728546,256.42228362733533,-2118.874252411963,3145.6304362332326,-2640.7762640793803,-2196.4356924149197,-2494.5297179985455,-746.9704800363374,85.96195758966532,558.3129845473184
172,-66.28543096280411,1550.0896890795063,-3977.346814766305,-27.5956099804879,-7759.1338975202025,16108.781122034152,-13286.238831034918,-11938.96154684662,-13293.259279289485,-4139.71873919672,111.93963845279389,3286.028193408665
173,1365.2642705644414,-174.81010922392213,-17554.703711156995,-9944.179994261973,-15211.703596644518,66514.58973772806,-57165.61913986371,-56357.664120369955,-61093.589052487216,-12096.349999339725,2237.823037105544,8612.639057675344
174,-278.3632196886609,1417.5296183396786,-622.6123748743953,1554.6972860638878,-4485.8931952484645,3365.100315353556,-2425.255024521354,-1353.4415500058901,-1766.8455111735088,-1590.2573679889488,-247.12843149029726,1412.4153819329645
175,947.417829636776,-353.21901059900694,-12220.937136739045,-7190.233663886679,-10189.597716635648,46452.37497272987,-40010.93541065126,-39581.65034564284,-42843.50109695479,-8347.507007343176,1594.2493166500885,5917.327184464343
176,1589.9415571112575,-554.5564502846174,-18741.46948050776,-10187.265227132402,-16537.074608244304,69710.31282476081,-60452.77504588532,-59052.675127955175,-64432.41980125811,-11638.74706497332,3329.9669333406387,7677.821955491542
177,-1332.6742042551707,7076.221602283501,-3050.293581716755,8798.025159932533,-20379.579199049913,14372.325517338246,-9664.170359263535,-4400.362249062579,-6540.791629652827,-8504.64418246372,-1509.0036127863495,7653.952891562374
178,1848.7731175607191,-1304.2793905024537,-20215.162498916026,-12915.652201616922,-14820.92795129958,75906.96116814557,-65723.01873784479,-65458.31894692952,-70786.3737120937,-12809.562217377352,2974.43383575511,8807.06720695595
179,304231.9588499034,-523695.0929423713,-3011487.540879338,-1607891.9712566778,-2539689.9849185795,10507739.837071767,-9517842.75156747,-9090228.408375584,-10104352.565832281,-971966.0499912559,1243401.1717900813,141148.45874960782
180,125816.32002382602,-116435.65620161271,-1272383.887062798,-809001.9535587773,-918891.549511287,4693401.387234135,-4096437.059938255,-4061288.2905998947,-4410280.98645465,-720014.8120295602,248477.3418944893,452978.4641109457
181,97656.29363504128,-79763.14622440838,-991149.0640217529,-643105.1610501822,-700926.5649318682,3682253.3469137605,-3198864.7569470084,-3186115.653251557,-3449916.0179232643,-592683.3655546588,165225.54604629453,393233.95357000205
182,419.2812235910589,1016.5430870164041,-8514.535195198616,-3161.5852235103525,-10191.330033791086,32604.007170800793,-27684.906156664478,-26449.18223611597,-28980.8999705734,-6782.378910403518,873.4309489531607,5026.54867850644
183,62641.09060942293,-53813.833671381195,-634830.880259116,-409045.5846633166,-452049.5434060057,2352524.2420844766,-2047251.2128927405,-2035795.0622070124,-2206599.9629730773,-372058.1553797022,112554.93977707143,242277.32117272264
184,42568.25941707806,-28243.10466391484,-468377.98337838886,-303621.1926567325,-334510.2101180494,1764210.3224557182,-1521538.5259886445,-1521619.1124524195,-1641885.1913162302,-307706.6083195233,60370.318511173915,217321.26499377273
185,55992.72060098428,-43208.812348613006,-573613.9899617495,-368845.7280481327,-411320.7614125375,2132701.9727775645,-1851244.8015022997,-1842544.1690925942,-1995415.6889901038,-346346.7173975141,93915.71247055662,231160.78482979108
186,20099.301408096508,-13329.711001087384,-212212.3363634757,-131673.72399867242,-160155.22250762614,789294.2221041836,-684515.3949165617,-678647.355151082,-736027.2746620502,-129666.28203762833,34880.62166721475,86688.0086262163
187,5969.03921408871,-8361.980320750266,-60424.00096694622,-34045.24634831077,-49163.17863196236,215488.24281279478,-192447.72040287487,-186157.48669213333,-205169.4672250335,-25133.106934891955,20062.007067601728,9911.940187409884
188,99836.87456416225,-171554.77983200017,-987240.9074413874,-529202.1707105006,-829646.2585282269,3446861.7847602256,-3121170.760038685,-2982717.0304764216,-3314360.284138775,-320538.5305347107,405598.5124048902,48855.7321201585
189,470582.33328296035,-514211.0600498674,-4737418.47031754,-2911109.7233893382,-3541604.22429521,17277914.14403956,-15193435.204894159,-14949459.72015412,-16310610.056570454,-2441601.133834025,1139395.748643772,1382327.3494462774
190,421299.1600975287,-361740.19440276956,-4273545.004758652,-2743438.568914193,-3057720.4656132776,15826100.817857271,-13775945.867045067,-13690556.850875378,-14844187.05953043,-2496835.373163418,766029.9717444617,1620358.2765732328
191,208499.9379006639,-150328.54103380744,-2121453.724900557,-1401708.9465233223,-1469606.8947808207,7930448.468145462,-6860986.8508174345,-6862129.492261757,-7411301.014795225,-1328978.5711414772,299661.16354484943,918440.7754577572
192,458291.72168927616,-718463.8060276143,-4550011.036130278,-2527155.4309783196,-3718834.946404527,16058265.693634778,-14434782.06562883,-13895816.266158864,-15370145.448662909,-1689383.4029394193,1679551.675674859,494812.020770726
193,6555.139687079969,-30439.67977575611,-61274.92825564401,-6533.875528946996,-83524.54857365401,164841.11599706428,-179291.68417330587,-141749.9803028727,-177979.316240911,40006.10183759444,79113.82380205947,-73302.88332351497
194,11676.733457188147,-9819.728179460644,-120440.06008080875,-75348.61929322347,-89221.72763425153,445373.25560001255,-388081.3729661324,-384326.10072759987,-417380.18478529574,-69665.97554082301,22701.75707158945,44522.54684757265
195,97734.36660789928,-134441.92211692993,-985689.4141209075,-558270.3606481928,-797200.2858778818,3518128.9123376603,-3137719.9499749797,-3038238.9115746375,-3347006.135920191,-416355.30698454235,321578.4988128726,169789.3780126592
196,76473.0219193846,-52131.60031339361,-790996.4200665902,-509507.0411565832,-568469.0903798208,2952451.3444837113,-2555625.612176195,-2547411.720899105,-2755520.4902041918,-493031.6254499992,117283.77272442168,337562.48400366935
197,196458.93962735462,-161800.48497554747,-1992505.863091942,-1291495.004920244,-1409987.585933518,7398711.362370056,-6429256.130900791,-6402038.327321077,-6933305.066942435,-1187495.785507632,335564.84728348523,785539.7993282932
198,236068.400356031,-160508.07397543706,-2412990.382427762,-1596204.4968059685,-1672409.8505776178,9037415.017998317,-7808250.9467100175,-7815494.969891993,-8436034.050622603,-1534215.219839729,322870.6242548484,1072227.7306198678
199,77147.14258253096,-75151.77209523386,-779174.5558774828,-490790.93795605586,-568336.727798548,2865259.6304624663,-2506172.641224279,-2479384.1982177803,-2695982.6857430064,-429709.4993061295,162210.23138259826,263131.01330003975
200,397890.5596166662,-422206.4380113148,-4006109.531219531,-2481986.097868849,-2969675.307942266,14645118.036704713,-12858664.378170002,-12673506.03014893,-13813322.366609108,-2105585.0001161494,926089.5957539546,1221357.5740064967
201,671148.6724828715,-533862.4194982074,-6809344.252236794,-4438918.342353781,-4787546.998306348,25331434.02509333,-21985074.224816237,-21919826.203501362,-23720461.427728124,-4115657.875584169,1094962.431474541,2757798.1348634246
202,57725.004110969945,-47886.901507862574,-585713.5692930854,-378969.02938351425,-415346.97807704454,2174196.442114381,-1889832.879366557,-1881227.9709341032,-2037695.3541554906,-348058.74609260674,99633.8448253283,229581.48209015882
203,1027.4424256658776,-491.934448324967,-11981.698621655052,-7174.656350589218,-9678.311988229496,45117.80387359815,-39014.363595253955,-38565.53116304919,-41821.58875090447,-7815.857506513929,1733.9984445934167,5415.575625910511
204,10520.785163925602,-6272.858006359629,-111884.14883356704,-70732.82886326399,-82954.12771914048,418690.339616593,-361891.9663253385,-360160.42628546513,-389683.78779541486,-71086.1953546935,16000.065784939878,49141.67375826578
205,106527.38131437537,-97145.29944428017,-1079780.8009026956,-685421.9250789128,-782023.8656979564,3984492.4373402037,-3476586.974874953,-3446546.4871683535,-3742593.988113349,-613453.3362821522,209262.99577093605,387202.34389948024
206,734291.7114301877,-620112.6623823493,-7439334.978796944,-4805543.319798742,-5282651.728594624,27587173.51330079,-23993316.187034395,-23872036.270846613,-25866670.736764625,-4388783.797964251,1292340.397905946,2876209.983678478
207,58296.24139784255,-118132.70511074144,-573519.6540771999,-281808.3515201979,-513254.56380883185,1955631.3912573971,-1799270.824195417,-1691000.7694482135,-1898654.1589629343,-129543.44859590592,286846.6599473188,-43932.60033747757
208,-206.1116580812355,1868.1973156821741,-2215.946028241362,1549.7291259309973,-6796.87486440382,9058.204942874576,-7219.6033753858155,-5663.306767354204,-6656.473020898869,-3026.8678990155977,-92.71321593791838,2493.2385864753337
209,-128.2054818880541,32.97300864695802,-1071.353523173397,-288.5761876923853,-1526.7102436098064,4695.1421689278295,-4062.941544433231,-3904.927244743753,-4204.25533786308,-1144.2877558677067,179.96283351874436,830.5215731604686
210,292994.24906953925,-235362.11101873472,-2971640.638748776,-1935346.4883492105,-2091226.9292031424,11050201.89860955,-9593309.66909107,-9562446.454247018,-10349628.369038975,-1790062.5860152997,483101.2677908915,1195922.2347858984
211,488256.60689774336,-426065.0701087672,-4943150.025000153,-3175524.3981641484,-3531179.513865083,18296633.535681963,-15932636.764097476,-15832399.448971136,-17168465.093865793,-2874664.5803436968,895897.4090104325,1858329.5267614198
212,26896.963792275932,-27331.521033728124,-280129.3840749719,-162974.17438898314,-223887.3338144757,1019053.6318257198,-896813.3149645482,-876489.1954877818,-959197.5481957378,-143253.23289545783,70752.29113993744,79083.49747664924
213,625200.5297220735,-455119.7608971951,-6363231.051654885,-4189541.4765649145,-4428027.145481189,23767917.594443843,-20572216.053960543,-20562072.444052007,-22216016.727485474,-3965347.96080937,918837.2620401818,2727599.6488271374
214,3199031.231841041,-3721493.439606818,-32128230.0665719,-19477183.18201164,-24327725.971064698,116626410.28885972,-102877592.19168308,-100916775.03027742,-110316894.48346666,-15885989.800207144,8324596.3023076225,8521915.421804288
215,37145.64759296899,-51468.79779393191,-375621.91730200185,-210986.5188610659,-306324.84993299807,1339054.2780979092,-1195217.937279304,-1155830.7451754527,-1274181.212253229,-156819.52006685038,124451.10328214742,62226.09301505605
216,286768.5786349394,-265747.2825626608,-2898614.2590285656,-1843563.8527814688,-2092418.3298446983,10691577.302028725,-9331937.473969439,-9251984.369294036,-10047084.832083251,-1639652.3071690607,566365.8674850111,1031275.4818670867
217,2162.8609006806255,-2915.746546431993,-22952.316252309574,-11945.324940675393,-20216.04684303215,81588.93573765835,-73022.5941107048,-69987.00147859512,-77458.2226281243,-9291.647525882781,8096.130458128957,3312.089587056813
218,276829.5112844209,-334658.3668562864,-2777584.156065224,-1667284.6550685053,-2123242.301955708,10051207.502866954,-8884929.795331096,-8696993.473412292,-9519655.060181925,-1334781.0883712533,754357.3602321582,687591.7247133347
219,871997.107800574,-639542.7960245911,-8860051.161738187,-5847014.664468186,-6143946.377932017,33096201.958757658,-28646585.94293599,-28640593.238900848,-30940642.30091992,-5520201.432425384,1276493.5495122566,3798479.8930420275
220,359.9790053795406,2618.7171754008646,-11500.142850927205,-2076.3566016972045,-17572.42217250002,43983.28967771041,-37031.418342086734,-34085.63070626064,-37899.1979957417,-9623.881656748785,1283.259457237753,7110.2964483449505
221,-36.253119565671206,646.753863114375,-1651.743458201269,90.91368646564636,-3228.9196790555998,6572.742815340383,-5478.055826660776,-4867.8043703833755,-5458.82415505532,-1647.3451765173168,115.9250030671219,1270.2807608351573
222,25146.473194084618,-17967.408409370943,-257752.35736879805,-170609.11703556642,-178436.71595442473,965044.6093613382,-834439.8471901213,-835035.079426246,-901468.9665119407,-162776.31523087498,35520.75105803727,113104.4597235987
223,6034.756695545263,-45861.535433202735,-53629.96464273062,21265.09345937809,-105999.6622052281,95267.90439923324,-142216.62283371994,-80186.55474831627,-127585.20585172297,94233.80021290024,122840.99266812523,-139763.2707166954
224,227760.19475886566,-239465.79092096855,-2294203.62323981,-1423931.2165482717,-1697727.7072638448,8392320.509762518,-7365475.465283054,-7262434.683597674,-7913502.569715675,-1212409.4347836426,524508.3455717987,707792.7901898826
225,128539.0719035098,-209640.31272045965,-1274113.984573378,-697253.2595067235,-1053847.5138888715,4476581.200768211,-4036348.22808552,-3873729.5772220986,-4292954.33194111,-448181.35009601474,492603.48519778013,106907.39119209597
226,131062.34986347306,-151767.58521362816,-1316821.2403278793,-799072.2508304096,-996360.428516906,4782145.2954165675,-4217404.722356883,-4137967.3419387727,-4522709.568676356,-653262.9095610458,339318.2469996037,351993.89542857517
